0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.483827,0.000000,54.047300,0.000000,0.032000
2.021158,1.935547,5.106418,8.292414,2.132636,5.078104,52.483827,61.631866,54.047300,69.162301,0.061000
2.021158,1.935547,5.106418,8.292414,2.132636,5.078104,55.034412,61.631866,54.553261,69.162301,0.097000
2.143058,1.891850,5.043137,8.355663,2.099601,4.453005,55.034412,62.671024,54.553261,63.107821,0.127000
2.143058,1.891850,5.043137,8.355663,2.099601,4.453005,55.379442,62.671024,53.865579,63.107821,0.161000
2.131943,1.887250,5.059479,8.351608,2.094637,4.497884,55.379442,64.516232,53.865579,61.912802,0.189000
2.131943,1.887250,5.059479,8.351608,2.094637,4.497884,52.832953,64.516232,53.795502,61.912802,0.223000
2.135124,1.869128,4.974781,8.356450,2.085361,4.436342,52.832953,63.188252,53.795502,62.191232,0.252000
2.135124,1.869128,4.974781,8.356450,2.085361,4.436342,53.920766,63.188252,54.073178,62.191232,0.288000
2.178294,1.669014,4.888895,8.364659,2.010619,4.357650,53.920766,61.712129,54.073178,58.957376,0.319000
2.178294,1.669014,4.888895,8.364659,2.010619,4.357650,55.336774,61.712129,54.057414,58.957376,0.363000
2.188986,1.615737,4.499337,8.351794,1.975797,4.151829,55.336774,61.055884,54.057414,60.928820,0.394000
2.188986,1.615737,4.499337,8.351794,1.975797,4.151829,57.664284,61.055884,53.778059,60.928820,0.427000
2.114869,1.540891,4.179869,8.365326,1.897648,4.054813,57.664284,58.408113,53.778059,62.687649,0.457000
2.114869,1.540891,4.179869,8.365326,1.897648,4.054813,56.594165,58.408113,54.006081,62.687649,0.490000
2.073103,1.389089,3.916761,8.394928,1.772953,3.940659,56.594165,57.195078,54.006081,58.500072,0.521000
2.073103,1.389089,3.916761,8.394928,1.772953,3.940659,54.094572,57.195078,53.415227,58.500072,0.566000
2.101288,1.007482,3.646339,8.396810,1.492025,3.843311,54.094572,54.863841,53.415227,57.953859,0.594000
2.101288,1.007482,3.646339,8.396810,1.492025,3.843311,54.826828,54.863841,53.211177,57.953859,0.629000
2.178927,0.785002,3.468804,8.354560,1.291881,3.833050,54.826828,53.457249,53.211177,55.457292,0.658000
2.178927,0.785002,3.468804,8.354560,1.291881,3.833050,52.274029,53.457249,52.099231,55.457292,0.691000
2.258973,0.328534,3.362350,8.239839,0.872502,3.808649,52.274029,50.806885,52.099231,57.289534,0.720000
2.258973,0.328534,3.362350,8.239839,0.872502,3.808649,53.239503,50.806885,52.175950,57.289534,0.754000
2.349029,-0.085729,3.326481,8.190349,0.473380,3.795735,53.239503,51.536905,52.175950,58.266451,0.783000
2.349029,-0.085729,3.326481,8.190349,0.473380,3.795735,53.316485,51.536905,52.462026,58.266451,0.817000
2.373464,-0.224914,3.290129,8.179697,0.325751,3.818890,53.316485,52.974001,52.462026,55.509419,0.846000
2.373464,-0.224914,3.290129,8.179697,0.325751,3.818890,53.525310,52.974001,51.341342,55.509419,0.880000
2.350204,-0.471496,3.340755,8.113250,0.028987,3.837731,53.525310,53.709877,51.341342,55.683247,0.908000
2.350204,-0.471496,3.340755,8.113250,0.028987,3.837731,52.833276,53.709877,51.454308,55.683247,0.942000
2.362933,-0.647096,3.570820,8.073132,-0.107326,3.890433,52.833276,52.658467,51.454308,52.198137,0.971000
2.362933,-0.647096,3.570820,8.073132,-0.107326,3.890433,52.887776,52.658467,50.896148,52.198137,1.005000
2.342076,-0.875116,3.833167,7.941431,-0.326045,3.908598,52.887776,56.153622,50.896148,53.293757,1.034000
2.342076,-0.875116,3.833167,7.941431,-0.326045,3.908598,50.964294,56.153622,51.273370,53.293757,1.065000
2.383076,-0.940337,3.954375,7.890874,-0.389258,3.918968,50.964294,56.848522,51.273370,52.707464,1.094000
2.383076,-0.940337,3.954375,7.890874,-0.389258,3.918968,52.967825,56.848522,51.413290,52.707464,1.127000
2.362677,-0.979980,4.069107,7.741488,-0.443380,3.912050,52.967825,55.257573,51.413290,51.823536,1.155000
2.362677,-0.979980,4.069107,7.741488,-0.443380,3.912050,52.277291,55.257573,51.301238,51.823536,1.192000
2.390414,-1.009249,4.200387,7.628930,-0.431437,3.966063,52.277291,56.123826,51.301238,52.162995,1.220000
2.390414,-1.009249,4.200387,7.628930,-0.431437,3.966063,53.227405,56.123826,51.128591,52.162995,1.258000
2.332785,-0.944209,4.258683,7.595583,-0.421103,4.057618,53.227405,55.299175,51.128591,50.931951,1.288000
2.332785,-0.944209,4.258683,7.595583,-0.421103,4.057618,54.511596,55.299175,51.141878,50.931951,1.332000
2.308911,-0.647921,4.229712,7.430250,-0.289149,4.096787,54.511596,57.279153,51.141878,50.705581,1.363000
2.308911,-0.647921,4.229712,7.430250,-0.289149,4.096787,53.879511,57.279153,51.626980,50.705581,1.396000
2.172105,-0.438924,4.272064,7.350816,-0.247425,4.117787,53.879511,59.595775,51.626980,50.860539,1.426000
2.172105,-0.438924,4.272064,7.350816,-0.247425,4.117787,53.376837,59.595775,51.226240,50.860539,1.470000
2.114899,-0.368768,4.429185,7.350873,-0.261853,4.154011,53.376837,59.694044,51.226240,47.449088,1.497000
2.114899,-0.368768,4.429185,7.350873,-0.261853,4.154011,53.924284,59.694044,51.467038,47.449088,1.532000
2.098109,-0.202317,4.622051,7.262266,-0.322428,4.214198,53.924284,59.790630,51.467038,51.039631,1.560000
2.098109,-0.202317,4.622051,7.262266,-0.322428,4.214198,53.794040,59.790630,51.231372,51.039631,1.595000
2.066164,-0.029751,4.811269,7.129814,-0.357147,4.344552,53.794040,60.109721,51.231372,52.099196,1.623000
2.066164,-0.029751,4.811269,7.129814,-0.357147,4.344552,53.512548,60.109721,50.356131,52.099196,1.658000
2.092679,0.047451,4.834204,7.042847,-0.372421,4.451066,53.512548,58.042633,50.356131,48.495856,1.686000
2.092679,0.047451,4.834204,7.042847,-0.372421,4.451066,53.156296,58.042633,51.305054,48.495856,1.719000
2.136720,0.153290,4.886989,6.924363,-0.340766,4.569357,53.156296,57.488630,51.305054,50.976825,1.747000
2.136720,0.153290,4.886989,6.924363,-0.340766,4.569357,53.438931,57.488630,51.255709,50.976825,1.782000
2.121963,0.185804,4.910142,6.872160,-0.303243,4.629853,53.438931,60.659951,51.255709,49.128065,1.810000
2.121963,0.185804,4.910142,6.872160,-0.303243,4.629853,52.821781,60.659951,50.627070,49.128065,1.845000
2.109221,0.226230,4.897796,6.815833,-0.243228,4.647689,52.821781,59.094535,50.627070,50.306590,1.873000
2.109221,0.226230,4.897796,6.815833,-0.243228,4.647689,53.596039,59.094535,51.017203,50.306590,1.907000
2.082965,0.225161,4.895362,6.797127,-0.230000,4.644103,53.596039,58.628526,51.017203,49.835979,1.935000
2.082965,0.225161,4.895362,6.797127,-0.230000,4.644103,51.844914,58.628526,51.263207,49.835979,1.970000
1.980047,0.265982,4.882164,6.791117,-0.192346,4.646054,51.844914,57.265863,51.263207,50.297508,1.998000
1.980047,0.265982,4.882164,6.791117,-0.192346,4.646054,52.836551,57.265863,50.936030,50.297508,2.033000
1.955708,0.263689,4.870696,6.789835,-0.161920,4.618633,52.836551,55.825754,50.936030,49.215518,2.060000
1.955708,0.263689,4.870696,6.789835,-0.161920,4.618633,53.547716,55.825754,50.806760,49.215518,2.094000
1.894777,0.236621,4.879174,6.784862,-0.073685,4.569209,53.547716,57.409446,50.806760,49.712334,2.123000
